ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
768751655,LPL Lesson Plan for Life,Publishing,Publishing,USD,09/12/2017,10000,09/11/2017 22:55,1150,failed,17,US,50,1150,10000
768782358,Youtube Comics! (Comics about youtubers),Art,Art,USD,13/05/2017,1000,14/03/2017 03:01,0,failed,0,US,0,0,1000
768859786,Halloween Hipster Stickers,Illustration,Art,USD,25/09/2017,150,27/08/2017 08:25,47,failed,6,US,30,47,150
768892103,Resurrection of the Night: Alucard's Elegy,Video Games,Games,USD,27/11/2017,30000,30/10/2017 18:15,30829,successful,533,US,140,30829,30000
769110978,KoolSkinz Pet Performance Wear,Product Design,Design,USD,28/09/2017,10000,06/09/2017 14:50,1485,failed,22,US,290,1485,10000
769167000,Secret Owl Greetings: Cards with a Magical Twist!,Design,Design,USD,08/06/2017,5000,16/05/2017 19:17,2850,failed,32,US,469,2850,5000
769326656,Felik - Intelligent Pet Companion,Gadgets,Technology,USD,22/06/2017,29675,18/05/2017 09:34,50306,successful,422,US,11198,50306,29675
769348426,CosmicCathedral Watercolor Laminated Bookmarks,Art,Art,USD,17/02/2017,160,18/01/2017 23:29,217,successful,23,US,115,217,160
769401517,MYCOLOGOS: THE WORLD'S FIRST MYCOLOGY SCHOOL,Webseries,Film & Video,USD,20/12/2017,65000,20/11/2017 23:20,111436.53,successful,778,US,54299.44,111436.53,65000
769487015,Forbidden Fruit,Plays,Theater,USD,26/11/2017,6300,27/10/2017 18:01,0,failed,0,US,0,0,6300
769500412,Inksewn: Custom Printed Athletic Wear Made in Philadelphia,Apparel,Fashion,USD,17/09/2017,10000,18/08/2017 09:36,33,failed,1,US,0,33,10000
769547062,"""Love So Hard"" Music Video",R&B,Music,USD,04/03/2017,2200,17/02/2017 23:00,815,failed,16,US,205,815,2200
769560639,Fabric of the Forest: Theatre in the Rough,Performance Art,Art,USD,12/05/2017,2750,23/04/2017 06:49,0,failed,0,US,0,0,2750
769573687,"""Same-Sex Attracted"" Documentary",Documentary,Film & Video,USD,01/01/2017,8000,10/11/2016 05:43,8329.88,successful,135,US,0,8329.88,8000
769736969,ANGEL WATER ART STUDIO,Mixed Media,Art,USD,04/05/2017,20000,04/04/2017 04:23,25,failed,1,US,25,25,20000
769889661,The Handlers Sports Glove and Fashion,Apparel,Fashion,USD,04/09/2017,35000,05/08/2017 02:14,11,failed,1,US,0,11,35000
769980327,MarvelCase Air - Qi Wireless Charging Case for iPhone 7,Gadgets,Technology,USD,25/10/2017,50000,11/10/2017 06:55,96,failed,5,US,0,96,50000
770051519,Help Cardboard House Press publish bilingual poetry,Poetry,Publishing,USD,29/09/2017,1500,25/08/2017 21:31,1530,successful,22,US,0,1530,1500
770084801,Through the Lens of Jerry Gustafson,Photobooks,Photography,USD,30/01/2017,18000,01/12/2016 16:53,9419,failed,100,US,1719,9419,18000
770123400,ReKindle A Filament Refill System for Cube 3D Printers,Gadgets,Technology,USD,15/04/2017,7500,15/03/2017 23:20,1202,failed,13,US,554,1202,7500
770236515,Dough: For Grownups Who Never Grew Up,Tabletop Games,Games,USD,14/07/2017,5000,14/06/2017 22:21,86,failed,6,US,47,86,5000
770258187,Fiction Domain,Fiction,Publishing,USD,08/01/2017,500,09/12/2016 18:41,5,failed,1,US,0,5,500
770261454,Holyclip®,Design,Design,USD,05/01/2017,25875,17/12/2016 00:02,339,failed,11,US,122,339,25875
770400253,Humble Bee: who has your child chosen as their hero?,Children's Books,Publishing,USD,31/08/2017,15000,01/08/2017 15:14,20224,successful,383,US,515,20224,15000
770537754,Gellie's Treats and Eats,Food,Food,USD,21/04/2017,10000,20/02/2017 19:06,101,failed,2,US,100,101,10000
770601869,The Green Plantern,Technology,Technology,USD,25/12/2017,3000,17/11/2017 01:09,695,failed,8,US,685,695,3000
770752239,New Mathematics Book,Technology,Technology,USD,04/01/2017,3000,05/12/2016 17:53,2,failed,2,US,1,2,3000
770818383,New Neighbors: Paintings of Lancaster's Refugees,Painting,Art,USD,18/08/2017,8700,19/07/2017 18:16,215,failed,9,US,40,215,8700
770840477,Motel Night: Comedy Horror Short Film,Comedy,Film & Video,USD,01/10/2017,300,22/09/2017 01:53,679,successful,12,US,650,679,300
770901984,TableBreakerz Pong Tables,Woodworking,Crafts,USD,02/05/2017,3000,02/04/2017 07:00,0,failed,0,US,0,0,3000
770965881,Allow A loved one to LiveOn Forever with a 'Forever Tile',Web,Technology,USD,24/07/2017,5000,10/07/2017 20:54,300,failed,3,US,0,300,5000
771080261,Maji: Premium Sports Fuel,Drinks,Food,USD,25/05/2017,25000,27/04/2017 04:57,985,failed,12,US,0,985,25000
771212269,Echidna Shuffle,Tabletop Games,Games,USD,06/07/2017,18000,06/06/2017 18:24,3130,failed,86,US,517,3130,18000
771223884,Minitaur: A Young Bull's Journey Through the Labyrinth,Art Books,Publishing,USD,07/03/2017,8000,05/02/2017 16:57,122,failed,5,US,0,122,8000
771249685,Dawn and Dusk Enamel Pins,Art,Art,USD,07/08/2017,575,08/07/2017 18:50,160,failed,6,US,92,160,575
771293950,Pixelate: The Next Game to Destroy Friendships,Video Games,Games,USD,25/02/2017,10000,26/01/2017 04:03,0,failed,0,US,25,0,10000
771304453,Teens Redirect and Rise up,Documentary,Film & Video,USD,16/11/2017,6000,17/10/2017 21:04,20,failed,1,US,0,20,6000
771474278,"SmashFloatz - Because, hell yeah!",Product Design,Design,USD,13/05/2017,42000,13/04/2017 21:28,242,failed,6,US,0,242,42000
771497378,12 Piece Passover Afikoman Puzzle,Puzzles,Games,USD,03/04/2017,500,02/03/2017 21:55,257,failed,5,US,0,257,500
771566477,Paparepas - Venezuelan food in Seattle,Food Trucks,Food,USD,06/11/2017,10000,07/10/2017 18:52,3135.01,failed,53,US,0,3135.01,10000
771642900,Liberum Discere,Animation,Film & Video,USD,13/12/2017,8000,13/11/2017 22:42,0,failed,0,US,0,0,8000
771676861,Portable Recording Studios,Music,Music,USD,25/10/2017,5000,26/08/2017 09:15,0,failed,0,US,0,0,5000
771889319,The Escort: Chapter One,Comic Books,Comics,USD,10/11/2017,1000,11/10/2017 14:56,1017,successful,82,US,10,1017,1000
772001167,Escape Room: Home,Live Games,Games,USD,13/10/2017,10000,13/09/2017 21:48,1510,failed,21,US,0,1510,10000
772038130,Geneva Dice - Fidget Spinner,Product Design,Design,USD,05/08/2017,1000,06/07/2017 17:14,1019,successful,20,US,0,1019,1000
772109474,Andre Short Film,Thrillers,Film & Video,USD,16/02/2017,10000,17/01/2017 17:38,1188,failed,32,US,495,1188,10000
772231533,American Harmony,Anthologies,Publishing,USD,15/03/2017,30000,29/01/2017 20:00,37433,successful,145,US,4017,37433,30000
772308055,The Modern Jewish Wedding Planner: Your Guide to the Chuppah,Publishing,Publishing,USD,16/09/2017,18000,18/08/2017 05:37,2915,failed,37,US,1313,2915,18000
772383140,Word Golf,Tabletop Games,Games,USD,15/11/2017,850,15/10/2017 14:57,1071,successful,29,US,394,1071,850
772417511,Anxiety and Depression - Enamel Pins,Art,Art,USD,03/03/2017,350,21/02/2017 20:49,155,failed,7,US,23,155,350
772485272,Skye Light's Music Video,Pop,Music,USD,17/09/2017,500,18/08/2017 04:59,500,successful,6,US,50,500,500
772503533,The Adventures Grimm - Volume 1: 20 Days to Nowhere,Nonfiction,Publishing,USD,06/02/2017,5000,17/01/2017 03:43,79,failed,3,US,54,79,5000
772579573,THE REALEST BAYANI,Comic Books,Comics,USD,18/11/2017,3000,19/09/2017 00:08,1660,failed,40,US,105,1660,3000
772608392,RidesMe - Ridesharing Gone Profitsharing,Technology,Technology,USD,24/06/2017,5000,25/04/2017 12:47,22,failed,3,US,20,22,5000
772700705,BADS Entertainment,Video Games,Games,USD,28/07/2017,35000,14/06/2017 06:10,60,failed,4,US,5,60,35000
772718471,Embrace Chaos: An Experimental Game,Video Games,Games,USD,12/08/2017,1250,13/07/2017 19:28,35,failed,2,US,0,35,1250
772721320,Gator Mold - Combo Pen Blank Casting System,DIY,Crafts,USD,08/10/2017,2500,08/09/2017 20:34,9474,successful,67,US,4331,9474,2500
772756984,The Epicurean,Restaurants,Food,USD,15/11/2017,150000,16/10/2017 16:12,10,failed,1,US,0,10,150000
772850378,PROformance Training Systems,Nonfiction,Publishing,USD,19/11/2017,1200,20/10/2017 14:53,146,failed,5,US,10,146,1200
772915699,clairvoiance1,Action,Film & Video,USD,27/01/2017,10000,30/11/2016 20:00,0,failed,0,US,0,0,10000
773068641,CLASSIFIED MVMT Tour 2017,Workshops,Dance,USD,12/04/2017,4000,13/03/2017 14:31,4286.75,successful,52,US,120,4286.75,4000
773132137,"Make/100 Painted Art Prints: Robot Mermaid, Dark Queen",Digital Art,Art,USD,28/02/2017,100,28/01/2017 16:36,355,successful,8,US,100,355,100
773174923,THICC Beanies for THICC People Made By A THICC Woman,Apparel,Fashion,USD,12/12/2017,3500,28/11/2017 18:11,16,failed,1,US,16,16,3500
773177185,Juniper Tree Juice Bar,Drinks,Food,USD,09/04/2017,5000,10/03/2017 16:17,691,failed,7,US,25,691,5000
773177575,"Fidget Ring Spinner ""Kosmos"" for Every Day Carry",Design,Design,USD,21/03/2017,1150,14/03/2017 23:36,463,failed,19,US,278,463,1150
773356130,Happy Animal Productions Mini Farm organic health food farm,Farms,Food,USD,29/03/2017,50000,27/02/2017 18:44,1,failed,1,US,0,1,50000
773425176,Focus,Fashion,Fashion,USD,21/08/2017,5000,07/07/2017 06:01,10,failed,1,US,10,10,5000
773721378,Mr.Boo! A Enamel Pin Project,Product Design,Design,USD,06/06/2017,290,12/05/2017 21:19,178,failed,8,US,144,178,290
773753622,Shade's Rule34 Megazine Vol. 3 NSFW Artbook!,Comic Books,Comics,USD,27/03/2017,6000,24/02/2017 23:27,30605,successful,677,US,12702,30605,6000
773796773,Remembering Father/Motherless Children (Alpha G),Fashion,Fashion,USD,07/08/2017,3000,08/07/2017 20:09,25,failed,1,US,25,25,3000
773871725,"Craptionated Comics: Golden age visuals, modern day humor!",Comic Books,Comics,USD,16/05/2017,1000,11/04/2017 19:30,1001,successful,33,US,138,1001,1000
773897913,The Mortadella King: A pilot for a Mock-Reality Comedy Show,Comedy,Film & Video,USD,15/09/2017,2500,16/08/2017 21:36,3185,successful,52,US,220,3185,2500
773926250,secret Time Travel upgrade,Technology,Technology,USD,06/10/2017,4000,12/09/2017 02:37,11,failed,2,US,0,11,4000
774135252,Original 8 by 10 inch Oil or Acrylic Painting ready to hang,Painting,Art,USD,14/02/2017,150,15/01/2017 20:04,150,successful,1,US,0,150,150
774161389,New Dawn Theater Urgent Fundraiser,Theater,Theater,USD,05/08/2017,15000,06/07/2017 15:41,1985,failed,17,US,520,1985,15000
774394948,TRUMPisms Commemorative Inauguration Hardback Photo Art Book,Art Books,Publishing,USD,03/03/2017,2017,17/01/2017 01:26,2613,successful,50,US,347,2613,2017
774530330,Alchenemy - A card game of turning lead into gold,Tabletop Games,Games,USD,01/06/2017,13689,02/05/2017 08:00,14085,successful,90,US,1139,14085,13689
774566582,Water State,Public Art,Art,USD,20/03/2017,13000,19/01/2017 01:34,0,failed,0,US,0,0,13000
774667758,Twelve Pole - horror film,Horror,Film & Video,USD,20/01/2017,1000,21/12/2016 04:18,54,failed,1,US,0,54,1000
774746564,LateBloomer Brand,Apparel,Fashion,USD,07/07/2017,5000,07/06/2017 21:30,0,failed,0,US,0,0,5000
774783031,Armature film makers trying to make it big,Comedy,Film & Video,USD,26/03/2017,5000,25/01/2017 14:49,111,failed,3,US,100,111,5000
774788515,DEEP WOODS MURAL for Oakridge Oregon craft distillery,Painting,Art,USD,06/01/2017,2800,22/11/2016 20:04,295,failed,8,US,0,295,2800
774813644,Snazzy Penz - Burls & Swirls - Custom Handcrafted Pens,Woodworking,Crafts,USD,11/02/2017,1000,12/01/2017 00:34,6618,successful,72,US,645,6618,1000
774819530,Stevens Cables and Effects Pedals Startup,DIY Electronics,Technology,USD,12/09/2017,1000,23/08/2017 00:41,110,failed,5,US,0,110,1000
774958397,Free Union - Debut EP,Rock,Music,USD,09/10/2017,15000,13/09/2017 16:28,15805,successful,183,US,835,15805,15000
775155543,The Love of Jesus: The Revue,Faith,Music,USD,15/09/2017,7500,16/08/2017 00:52,1,failed,1,US,0,1,7500
775304400,Stippled Ocean Edition: Top 5,Illustration,Art,USD,02/05/2017,100,02/04/2017 22:24,185,successful,12,US,50,185,100
775364872,in bed,Shorts,Film & Video,USD,28/10/2017,5000,28/09/2017 07:24,539.66,failed,16,US,0,539.66,5000
775530765,Alaska Female Rapper Zaira's Music Video in LA,Hip-Hop,Music,USD,19/03/2017,500,18/01/2017 17:42,805,successful,29,US,465,805,500
775656816,Save Their Stories: Undiscovered Diaries of the Holocaust,Publishing,Publishing,USD,13/07/2017,250000,12/06/2017 01:58,315882.83,successful,5610,US,71227.62,315882.83,250000
775673791,Virtual obituary/ opictuary,Technology,Technology,USD,12/11/2017,15000,13/10/2017 09:28,0,failed,0,US,0,0,15000
775719136,Three Dogs Eatery,Food Trucks,Food,USD,14/08/2017,10000,15/07/2017 03:00,11,failed,1,US,0,11,10000
775794798,"Log cabin rental, camping, 66 acres of pines, Niobrara River",Architecture,Design,USD,17/08/2017,45000,18/07/2017 21:47,0,failed,0,US,0,0,45000
775880529,Idea Jab - The First Card Game For Generating Business Ideas,Tabletop Games,Games,USD,11/01/2017,16000,12/12/2016 17:27,16655,successful,142,US,6447,16655,16000
776005624,The Portland Coloring Book!,Art Books,Publishing,USD,01/03/2017,6500,30/01/2017 01:11,105,failed,4,US,0,105,6500
776043826,The Showdown Vol. 2 The Race From Hell,Graphic Novels,Comics,USD,30/10/2017,4000,30/09/2017 18:13,4725,successful,106,US,572,4725,4000
776422195,Famous Movie Lines,Tabletop Games,Games,USD,01/12/2017,7000,31/10/2017 19:51,1645,failed,22,US,385,1645,7000
776504890,Painting a Gendered Performance,Mixed Media,Art,USD,29/03/2017,1500,27/02/2017 20:25,1760,successful,18,US,500,1760,1500
776527787,Castle Happy - Grow Our Show!,Musical,Theater,USD,05/08/2017,15000,13/07/2017 09:01,15330,successful,56,US,2160,15330,15000
776575005,BoominSoundBank.Pro,Hip-Hop,Music,USD,13/10/2017,10000,14/08/2017 02:00,0,failed,0,US,0,0,10000
776631584,No New Friends Season One,Film & Video,Film & Video,USD,24/06/2017,3500,25/04/2017 19:00,372,failed,5,US,22,372,3500
776658392,BossBabeTees: Designed to Empower & Encourage Subconsciously,Apparel,Fashion,USD,01/03/2017,6500,03/02/2017 18:03,1,failed,1,US,0,1,6500
776664328,The Angry Moon,Children's Books,Publishing,USD,01/04/2017,1500,24/03/2017 06:37,0,failed,0,US,0,0,1500
776808582,"""Paw-ty Celebration Kit"" for Dogs, Cats and Other Pets",Printing,Crafts,USD,18/06/2017,4500,19/05/2017 04:01,371,failed,7,US,0,371,4500
776934049,Circular Flow - a Hula Hooping Video Game!,Video Games,Games,USD,12/07/2017,2017,12/06/2017 23:38,27,failed,1,US,0,27,2017
776944919,Exhale Short Film,Drama,Film & Video,USD,15/10/2017,2387,02/09/2017 19:51,2442,successful,15,US,0,2442,2387
776976980,Miss Mermaid - Enamel Pin,Art,Art,USD,05/03/2017,500,03/02/2017 17:13,524,successful,16,US,48,524,500
776994588,Youth radio project needs equipment!,Kids,Music,USD,18/11/2017,3500,19/10/2017 02:42,229,failed,1,US,229,229,3500
777028264,Coffee: The Web Series,Webseries,Film & Video,USD,18/06/2017,10000,19/05/2017 18:21,186,failed,6,US,0,186,10000
777144935,Times Of Plenty,Film & Video,Film & Video,USD,05/04/2017,2500,06/03/2017 21:38,2500.01,successful,26,US,65,2500.01,2500
777190426,Medical Attention,Film & Video,Film & Video,USD,30/12/2017,2000,06/12/2017 13:52,175,failed,5,US,0,175,2000
777218986,Fantasy Art Book,Art Books,Publishing,USD,18/04/2017,2500,19/03/2017 15:35,2,failed,2,US,0,2,2500
777282973,Dreamac Inc. Launch,Fashion,Fashion,USD,08/08/2017,5000,09/07/2017 00:26,2256,failed,68,US,1095,2256,5000
777308286,Modern Ballads: An Album,Country & Folk,Music,USD,02/10/2017,8000,02/09/2017 15:55,8215.78,successful,180,US,1212.77,8215.78,8000
777378595,X-CASE for the Firebox Nano Ultralight Backpacking Stove,Product Design,Design,USD,30/11/2017,2700,03/11/2017 17:11,34820,successful,644,US,22007,34820,2700
777421535,The Bipolar Express,Comedy,Theater,USD,10/12/2017,432,30/11/2017 10:25,444,successful,8,US,58,444,432
777529401,American Modern Dance Legacy - STUDENT SHOWING,Performances,Dance,USD,31/03/2017,500,01/03/2017 22:50,800,successful,11,US,20,800,500
777539097,"Bicycle Natural Disasters ""Wildfire"" Playing Cards",Playing Cards,Games,USD,12/03/2017,4000,10/02/2017 19:34,5352,successful,248,US,1657,5352,4000
777543704,Samurai 2016,Comics,Comics,USD,05/01/2017,2016,11/11/2016 05:04,41,failed,5,US,0,41,2016
777638044,Music For The People- Shani Paul's Debut Album And Visuals,R&B,Music,USD,28/02/2017,20000,03/02/2017 20:20,0,failed,0,US,0,0,20000
777643313,Twilight Thermal Mattress Topper,Product Design,Design,USD,28/09/2017,15000,14/08/2017 18:10,34173,successful,309,US,3582,34173,15000
777686451,Behind the friendly skies,Publishing,Publishing,USD,30/12/2017,5000,30/11/2017 05:09,110,failed,3,US,50,110,5000
777715683,Taco Cat Goat Cheese Pizza,Tabletop Games,Games,USD,31/08/2017,1000,01/08/2017 15:57,2190,successful,107,US,129,2190,1000
777734807,Activewear for Moms: Nursing Sports Bra & Maternity Leggings,Apparel,Fashion,USD,19/10/2017,2500,19/09/2017 16:56,11893,successful,156,US,0,11893,2500
777765260,Yugen Apparel,Apparel,Fashion,USD,29/12/2017,2500,29/11/2017 02:24,101,failed,2,US,100,101,2500
777875586,Redefining A Classic Style: The Collins Mechanical Watch,Product Design,Design,USD,02/06/2017,35000,02/05/2017 16:30,55403,successful,199,US,8455,55403,35000
777879288,David Huntsberger's New CD and The Edinburgh Fringe Fest,Video Art,Art,USD,07/06/2017,7500,08/05/2017 08:18,9164,successful,80,US,0,9164,7500
777879329,"The Each Me, Teach Me Spanish Learning Book For Children",Children's Books,Publishing,USD,07/02/2017,27530,08/01/2017 16:32,71,failed,2,US,0,71,27530
777894190,WEENOGLE (Dumb Art Magazine),Comics,Comics,USD,13/04/2017,12000,14/03/2017 00:47,1,failed,1,US,0,1,12000
778004783,"USAGAPE, the Comic",Graphic Novels,Comics,USD,30/05/2017,4050,30/04/2017 23:06,296,failed,10,US,162,296,4050
778117485,Impeachment Party Cookbook,Cookbooks,Food,USD,02/09/2017,10000,04/07/2017 22:12,1132,failed,30,US,324,1132,10000
778262804,Don't Sink,Video Games,Games,USD,10/10/2017,3000,10/09/2017 16:41,461,failed,27,US,60,461,3000
778280923,Holmes & Moriarty,Tabletop Games,Games,USD,22/11/2017,4000,08/11/2017 21:25,13543,successful,539,US,1851,13543,4000
778359245,Living comfortable in style for the future.,Technology,Technology,USD,14/08/2017,5000,15/07/2017 17:16,50,failed,5,US,16,50,5000
778411140,Eats by Amber Food Truck Start Up,Food Trucks,Food,USD,11/09/2017,53775,13/07/2017 20:59,27,failed,1,US,0,27,53775
778511082,The Chronicles of Dragon (100pg Graphic Novel),Graphic Novels,Comics,USD,03/02/2017,30000,04/01/2017 19:01,741,failed,16,US,65,741,30000
778558242,Heartlines - A Book Of Poetry by Marley Korzen,Poetry,Publishing,USD,29/01/2017,400,30/12/2016 06:41,431,successful,16,US,86,431,400
778573804,Forlorn and Faithful,Fiction,Publishing,USD,15/11/2017,5000,16/10/2017 21:55,0,failed,0,US,0,0,5000
778682775,Empire Of Men - 28mm Sci-Fi miniatures collection,Tabletop Games,Games,USD,09/10/2017,5000,25/09/2017 15:59,85482,successful,726,US,3576,85482,5000
778698480,American Freedom,Documentary,Film & Video,USD,07/04/2017,5000,21/02/2017 03:17,100,failed,4,US,65,100,5000
778808098,Social Media - Dating Site - MBTI and Astrology Based,Web,Technology,USD,05/08/2017,10000,06/07/2017 07:18,22,failed,1,US,0,22,10000
778879726,Rock Skull Apparel,Apparel,Fashion,USD,22/03/2017,1000,20/02/2017 02:13,2,failed,2,US,0,2,1000
778928859,Crickfit Protein,Food,Food,USD,18/06/2017,10000,08/06/2017 02:43,51,failed,2,US,50,51,10000
778987896,The Salty Soldier Website and Mobile App (Iphone+Android),Apps,Technology,USD,05/01/2017,10000,20/12/2016 00:33,11799,successful,305,US,2855,11799,10000
779129624,Ink + Ash - C h a p t e r O n e,Music,Music,USD,02/05/2017,20000,24/03/2017 16:12,26107,successful,180,US,2025,26107,20000
779147253,The Feature of SoftwareAPI,Software,Technology,USD,08/03/2017,50000,06/02/2017 18:18,0,failed,0,US,0,0,50000
779283714,And Yet We Rise,Graphic Novels,Comics,USD,02/03/2017,1320,31/01/2017 13:09,2427,successful,50,US,50,2427,1320
779311940,A Sleepin' Bee - The Nancy Wilson Sonnet,Jazz,Music,USD,04/06/2017,20000,05/05/2017 13:08,21215,successful,163,US,954,21215,20000
779329187,Dylan Raymond // Debut EP,Country & Folk,Music,USD,24/04/2017,4000,25/03/2017 01:32,4085,successful,87,US,1190,4085,4000
